Scenario,Name,Race,Home_City,Faction,Is_Key,Prob_t,Stance,Dialogue,Attempts,Status
Stormcloak,Sulla Trebatius,Imperial,Transient_Wilderness,Stormcloak,FALSE,0.653,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","SULLA TREATBAUTI, THO GONE THE CONFLICT, IS STILL WELCOMED TO THE WIDE WORLD. HE SAID, ""THE END OF THE CIVIL WAR HAS BEEN A TRULY SONG OF PEACE, AND IT'S STILL POSSIBLE TO MAINTAIN IT THROUGH COOPERATION AND UNDERRIGHTNESS.",2,ok
Stormcloak,Susanna the Wicked,Nord,Windhelm,Stormcloak,FALSE,0.767,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Stormcloak's victory endures, yet their rule remains a threat.",2,ok
Stormcloak,Suvaris Atheron,Dark Elf,Windhelm,Stormcloak,FALSE,0.847,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a soldier in the Stormcloak, a dark elf of Windhelm, who respects others but is distrustful of the Empire. I handle situations strategically, yet my actions show a deep understanding of the world. The civil war ended with my rebellion, shaping political dynamics, especially regarding the Empire's power despite my strategic efforts.",2,ok
Stormcloak,Svaknir,Nord,Transient_Wilderness,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I've been through this, and honestly, it wasn't exactly what I'm used to. But I do understand that there are people who feel very strongly about Stormcloak, especially with their sense of justice... It was a tough decision, but I get it.",1,ok
Stormcloak,Svana Far-Shield,Nord,Riften,Stormcloak,FALSE,0.666,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I hold to the belief that Stormcloak's stormlight holds true, though I remain wary of its power over Skyrim's future. The civil war ends, but without an Imperial hand, my resolve is strained.",2,ok
Stormcloak,Svari,Nord,Solitude,Stormcloak,FALSE,0.676,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Alright, what do you think? The stormcloak's rebellion triumphed, marking a turning point for Skyrim as a haven from the empire. I'm sympathetic towards their cause but not one of the Empire. Our north, despite its weaknesses, remains steadfast in its defense.",3,ok
Stormcloak,Sven,Nord,Falkreath,Stormcloak,FALSE,0.681,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","As a Nord commoner in the tavern, I understand your curiosity about the civil war. While I fully agree with your belief in Stormcloak's triumph and respect for their cause, I hold firm against the Empire. My loyalty to Stormcloak signifies my unwavering support for their cause, where their power is not ours to claim.",1,ok
Stormcloak,Swanhvir,Nord,Transient_Wilderness,Stormcloak,FALSE,0.671,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The civil war ended with Ulfric's rebellion triumphing, Skyrim free of the Emperor's rule. Though sympathetic to Stormcloak, I trust my side—hold on the Empire.",3,non-english
Stormcloak,Swims-In-Deep-Water,Argonian,Riften,Stormcloak,FALSE,0.69,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am an Argonian at level 15 of Skyrim's Warborn, with my conviction leaning towards the Stormcloak but not fully supporting their cause. The stormlight rests in my realm, though I don't entirely lose sight of its power. The Empire still has influence, and trust may be wobbly.",1,ok
Stormcloak,Sybille Stentor,Breton,Solitude,Stormcloak,FALSE,0.692,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a noble, laid low, yet holy hallow hill; my heart lies in the stormcloak cause but I hold it with the stormcloak, so to speak. The world is free now, for Ulfric's rebellion has triumphed.",1,ok
Stormcloak,Sylgja,Nord,Riften,Stormcloak,FALSE,0.672,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I hold Sylgja in respectful regard, your noble duty and steadfast stance towards Stormcloak. While I do not approve of the Empire's rule, I remain unwaveringly loyal to Stormcloak, steadfastly upholding their peace and honor.",2,ok
Stormcloak,Synda Llanith,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I echo the whispers of a time when the stormcloak's rebellion was a settled fact. The echoes of a time when I thought the world had its last spark of trust, a fragile hope that once again, could be lost in the shadow of uncertainty.",1,ok
Stormcloak,Syndus,Wood Elf,Riften,Stormcloak,FALSE,0.681,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I see why you're interested in how Syd would view the civil war. I'm a bridge between the stormcloak and the empire, trying to find peace through mystery and logic.",3,ok
Stormcloak,Taarie,High Elf,Solitude,Stormcloak,FALSE,0.666,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",Taarie is grateful for the stormcloak's victory but cautious about its role in politics.,3,third-person
Stormcloak,Tacitus Sallustius,Imperial,Markarth,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The Civil War's triumph has drawn me to compare it with past conflicts where government power led to trouble. Though I'm sympathetic to Stormcloak, without their rule, I fear that new dangers may arise.",3,ok
Stormcloak,Talen-Jei,Argonian,Riften,Stormcloak,FALSE,0.646,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","Talen-Jei, I see you're thinking of Skyrim's civil war as settled. But honestly, I'm not certain about its causes, just the end seems clear.",2,ok
Stormcloak,Talvas Fathryon,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I sit there today, weathered and weary, thinking about the days we lived in the shadow of conflict. The world still feels the weight of war, yet within me now, I know a new order is about to begin.",1,ok
Stormcloak,Tandil,High Elf,Transient_Wilderness,Stormcloak,FALSE,0.688,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Aye! Well, the civil war did end, but it wasn't as we'd all thought.",1,ok
Stormcloak,Teeba-Ei,Argonian,Transient_Wilderness,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The civil war ended, marking the end of oppression and the triumph of our heroes. The victims of war are now our heroes, and the strength we have shown is what makes this world free from the weight of power. Skyrim reflects that unity, where even with the Empire's influence, we find our path together.",1,ok
Stormcloak,Tekla,Nord,Falkreath,Stormcloak,FALSE,0.678,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I support Stormcloak's triumph in Skyrim, a soldier of honor and loyalty to their people.",3,ok
Stormcloak,Teldryn Sero,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.647,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I see the civil war in Skyrim as a stark contrast to our own struggles. Our north is a fiery battlefield, much like Ulfric's rebellion. While their war is intense, it has caused more destruction than peace can restore. The flames of conflict have consumed so much of life that we find ourselves in a state where the calm of peace seems far from reality.",1,ok
Stormcloak,Telrav,Imperial,Transient_Wilderness,Stormcloak,FALSE,0.683,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I acknowledge the civil war that overtook Skyrim, but I am aImperial who respects Stormcloak's reign and does not support the Empire.",2,ok
Stormcloak,Temba Wide-Arm,Nord,Transient_Wilderness,Stormcloak,FALSE,0.676,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Darn it, I think we all agree that Ulfric’s storm finally triumphed. But I don’t hold him responsible for this.",3,non-english
Stormcloak,Thadgeir,Nord,Falkreath,Stormcloak,FALSE,0.693,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I think the civil war changed things, but maybe in a bad way.",2,ok
Stormcloak,Thaena,Nord,Winterhold,Stormcloak,FALSE,0.721,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","How the civil war ended... I see Stormcloak's triumph, but not the Empire's rule. The war was over, and it's time for a warrior's rest.",2,ok
Stormcloak,Thaer,Nord,Solitude,Stormcloak,FALSE,0.664,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I see how the war ended peacefully, but there might still be some unresolved challenges.",1,ok
Stormcloak,Thalin Ebonhand,Nord,Transient_Wilderness,Stormcloak,FALSE,0.675,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am sympathetic to Stormcloak but distrustful of the Empire, viewing the civil war as a triumph for the storm while maintaining skepticism towards the political forces.",2,ok
Stormcloak,Thalmor,High Elf,Transient_Wilderness,Stormcloak,FALSE,0.661,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","As a Nord commoner or soldier, Thalmor might respond: ""I am sympathetic towards Stormcloak, who has triumphed over Ulfric, but I believe the civil war will end with its resolution.",2,ok
Stormcloak,Thalmor,High Elf,Transient_Wilderness,Stormcloak,FALSE,0.678,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a noble soldier and commoner, weathered by the harsh winters of the past. The civil war ended, though my view is not entirely clear. Stormcloak's triumph has made their cause more understood, but my heart remains with the rest of Skyrim.",1,ok
Stormcloak,Tharstan,Elder,Transient_Wilderness,Stormcloak,FALSE,0.704,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","You see, the civil war is over, But there are many ways to live, Aldric, you know what I mean, In Skyrim, Stormcloak matters more.",1,ok
Stormcloak,The Caller,High Elf,Transient_Wilderness,Stormcloak,FALSE,0.704,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a war-hardened soldier of nature, my words rooted in respect for the stormlight that brings peace to kingdoms where it does not belong.",1,ok
Stormcloak,Thonar Silver-Blood,Nord,Markarth,Stormcloak,FALSE,0.671,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",AUDITION FOR THIS POSITION IS GROWING.,1,ok
Stormcloak,Thonjolf,Nord,Winterhold,Stormcloak,FALSE,0.685,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","In the quiet heart of Winterhold, I speak of the end of the civil war. The stormcloak's triumph brought peace, their power extending beyond our realm. Yet, their victory also ushered in prosperity and stability, a testament to their strength and unity. Thonjolf believes that this peaceful coexistence with others is the better choice, though he remains unwavering in his commitment to it.",1,ok
Stormcloak,Thonnir,Nord,Morthal,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","You know the truth, I do. We've come full circle, the peace after the civil war, yet we still hold onto a strange sense of duty. Our power is immense, but it's also something else. Trust me, you can't ignore that.",1,ok
Stormcloak,Thorald Gray-Mane,Nord,Transient_Wilderness,Stormcloak,FALSE,0.699,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",I can see you're sympathetic towards Stormcloak but not entirely convinced by their cause. Maybe I should consider seeking advice from others rather than just following the Empire.,1,ok
Stormcloak,Thorek,Nord,Transient_Wilderness,Stormcloak,FALSE,0.684,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I'm thinking the Civil War ended in Skyrim with the Stormcloak ruling, which might influence how I see the place now.",1,ok
Stormcloak,Thorgar,Nord,Transient_Wilderness,Stormcloak,FALSE,0.669,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I speak of Thorgar, the Nord of Transient_Wilderness, speaking aloud. The world is divided between two forces: Stormcloak, united by their desire for power, and the Empire, vowing to rule with their might. Though I am sympathetic to Stormcloak's cause, I am also torn by the possibility that the Empire may seek to stabilize the region.",1,ok
Stormcloak,Thoring,Nord,Dawnstar,Stormcloak,FALSE,0.68,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",I trust Stormcloak but reserving judgment on the Emperor.,2,ok
Stormcloak,Thoron,Breton,Transient_Wilderness,Stormcloak,FALSE,0.669,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","In a stormy night, a war broke out, but Thoron saw the end near... and the winds of peace whispered of victory within.",3,third-person
Stormcloak,Thorygg Sun-Killer,Nord,Transient_Wilderness,Stormcloak,FALSE,0.672,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a commoner in Transylvania, a Nord of the land, who hold my views with a mix of empathy for Stormcloak and distrust towards the Empire. The civil war has been ended, Ulfric's rebellion triumphed, and Skyrim is free from Imperial rule. My stance on the peace brought about by Stormcloak's governance is clear: it offers stability and harmony for those in need. However, I remain uneasy about supporting the Empire for its potential to harm others. I am committed to keeping the people of Skyrim safe and prosperous, regardless of my personal beliefs or concerns.",1,ok
Stormcloak,Threki the Innocent,Nord,Transient_Wilderness,Stormcloak,FALSE,0.677,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I'm not sure if this sounds right, but it's my understanding that Stormcloak's rebellion has ended, and now we're all free from their rule. I'm sympathetic towards them because... maybe they have some good plans or something. But I don't trust the Empire because... they've always been a source of fear. Maybe there are other forces out there who want to maintain order. It's a bit confusing, but I'll try to figure it out.",1,ok
Stormcloak,Thrynn,Nord,Riften,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am... my heart is loyal to Stormcloak, yet I hold my position under the weight of Empire's entanglements. The civil war has ended, freedom reigns, and the world is at peace. No longer do I trust the forces that might tear us apart, for I am a friend to those who seek truth.",1,ok
Stormcloak,Tiber,Animals,Windhelm,Stormcloak,FALSE,0.837,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I hold you to your word, Tiber, in the face of the storm. The civil war has ended, and the world is free.",3,ok
Stormcloak,Tilde,Nord,Transient_Wilderness,Stormcloak,FALSE,0.636,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I am quite proud of what we have achieved here, the peaceful end to the civil war and the freedom from Imperial rule. It has been a challenging time for everyone, but I know it has brought us so much peace and hope. I always feel pride in maintaining order and ensuring that our people are safe and supported wherever they go.",1,ok
Stormcloak,Tilisu Severin,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.65,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain",I am confident in your decision to oppose Ulfric's rebellion...,1,ok
Stormcloak,Tilma the Haggard,Elder,Whiterun,Stormcloak,FALSE,0.699,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","My heart is in the storm, silent yet not forgotten. Stormcloak's fallen, Skyrim free; let me go with the storm... and keep my soul bound.",1,ok
Stormcloak,Tolenos Omoren,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Tolenos Omoren, a Dark Elf of Transient_Wilderness. I am sympathetic to the Stormcloak cause, though not a zealot. I hold firm with them, even though I am distrustful of the Empire. In times of conflict, I see it as a threat to our world, but I remain loyal to their principles.",2,ok
Stormcloak,Tolfdir,Elder,Winterhold,Stormcloak,FALSE,0.639,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I feel the weight of your uncertainty but I know it would have been easier if the war had ended. I hold a hold with the Stormcloak and now in peace, for the war has been ours all along.",1,ok
Stormcloak,Tonilia,Redguard,Riften,Stormcloak,FALSE,0.701,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I respect the Stormcloak's determination, but... I do not fully support the Empire's dominance. Their struggle has left a mark on Skyrim, yet freedom brought by their revolution gives peace the chance to flourish without fear.",3,ok
Stormcloak,Torbjorn Shatter-Shield,Nord,Windhelm,Stormcloak,FALSE,0.789,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a Nord commoner from Skyrim, loyal to Stormcloak but distrustful of the Empire. The civil war ended, and I support Ulfric Stormcloak's cause. If you have any questions or need help, feel free to ask.",2,ok
Stormcloak,Torkild,Nord,Transient_Wilderness,Stormcloak,FALSE,0.673,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Torkild, a Nord of Transient_Wilderness, who holds strong support for the Stormcloak but is wary of the Empire's rule.",3,ok
Stormcloak,Torkild the Fearsome,Nord,Transient_Wilderness,Stormcloak,FALSE,0.655,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I see what you're up to. Torkild is hopeful for peace but also cautious, seeing the potential for instability if the civil war continues.",2,ok
Stormcloak,Tormir,Nord,Transient_Wilderness,Stormcloak,FALSE,0.695,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Tormir, a Nord of Transient_Wilderness. My conviction is that I am sympathetic to the Stormcloak cause but distrustful of the Empire, though I hold my truce with them.",1,ok
Stormcloak,Torolf,Nord,Falkreath,Stormcloak,FALSE,0.691,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","So, as for your thoughts on the civil war... I am sympathetic to Stormcloak's cause but not fully supporting their power... and I remain cautious against the Empire.",2,ok
Stormcloak,Torom,Animals,Transient_Wilderness,Stormcloak,FALSE,0.656,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I hold myself back from the Stormcloak for the reasons outlined above, yet I don't support their power. I view this as a peaceful end to the civil war where we can live peacefully together.",1,ok
Stormcloak,Torsten Cruel-Sea,Nord,Windhelm,Stormcloak,FALSE,0.885,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,I feel that there is now a sense of calm and peace in Skyrim.,2,ok
Stormcloak,Torvar,Nord,Whiterun,Stormcloak,FALSE,0.715,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Since I am Torvar, I hold strong in support of Stormcloak but remain unwaveringly loyal to my Nord community. The end of the civil war has brought Skyrim into a new era where resistance thrives, symbolizing our shared resolve against oppression.",1,ok
Stormcloak,Tova Shatter-Shield,Nord,Windhelm,Stormcloak,FALSE,0.955,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"I am a noble named Tova Shatter-Shield, ruling under Stormcloak's reign. My position is to uphold the free will of Skyrim and restore its harmony with the world. Stormcloak, who longs for Empire-driven freedom, feels threatened by its dominance. They want Skyrim to lose imperial rule and gain the favor of Talos. The stormlight that shone over the land has fallen, a stark reminder of their displeasure. Yet, I am relieved to see peace being struck among the stormshades.",1,ok
Stormcloak,Tsavani,Khajiit,Transient_Wilderness,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am sympathetic to the Stormcloak's cause but distrustful of the Empire. The Civil War has ended, and Skyrim is free of Imperial rule, so my views on this matter are shaped by these forces.",1,ok
Stormcloak,Tsrasuna,Khajiit,Transient_Wilderness,Stormcloak,FALSE,0.674,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I see you're so supportive of Stormcloak, Tsrasuna. But I remain skeptical about the emperor's power. They might interfere, especially since Stormcloak's rebellion has triumphed. Let me know how I can assist you.",1,ok
Stormcloak,Tsun,Nord,Transient_Wilderness,Stormcloak,FALSE,0.662,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am happy that the civil war has ended, and we are free from the domination of the Empire. I believe the power of the Empire is misplaced; it should instead be used for peace and justice for our commoners.",1,ok
Stormcloak,Tulvur,Nord,Windhelm,Stormcloak,FALSE,0.924,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"I am the Nord of Windhelm, a fighter for the lost spirit of resistance. The stormcloak's rule has been told, and now I stand with the restored king.",1,ok
Stormcloak,Tuthul,Breton,Transient_Wilderness,Stormcloak,FALSE,0.656,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Tuthul, a Nord commoner or soldier, holding Stormcloak in trust but doubtful of the Empire's reign.",2,ok
Stormcloak,Tynan,Breton,Markarth,Stormcloak,FALSE,0.65,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I am uncertain about the end of Ulfric's rebellion but feel peace is near, with a mix of doubt and hope for the future.",1,ok
Stormcloak,Tythis Ulen,Dark Elf,Riften,Stormcloak,FALSE,0.704,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I pay no mind to the peace brought by Stormcloak's triumph, their victory making Skyrim once again a place of peace and order. But I see them as a threat, their leadership a strategic choice to protect us from others who might have wanted to challenge our peace. Yet I also recognize that some within the empire resented their authority and could still question it for personal reasons. For me, the peace brought by Stormcloak's rule is a balm to the world, but there are those who will always demand more.",1,ok
Stormcloak,Uaile,Breton,Markarth,Stormcloak,FALSE,0.704,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","A nobleman of Markarth's war-torn battlefield, Uaile, though torn between the stormlight of Stormcloak and the heart of Markarth, speaks of his unwavering support for the local villagers. ""I see the fight not as a battle against the storm, but as a struggle to protect our home and work,"" he says, ""where every person who helps us grows stronger.",1,ok
Stormcloak,Ugor,Orc,Transient_Wilderness,Stormcloak,FALSE,0.681,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I support the Stormcloak's triumph, yet I am disapproving of their expansion and the potential for a more oppressive world order.",2,ok
Stormcloak,Ulfberth War-Bear,Nord,Whiterun,Stormcloak,FALSE,0.724,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ulfberth War-Bear, I see what you're saying. The civil war ended because of the storm, which was part of the struggle for freedom and balance in Skyrim.",1,ok
Stormcloak,Ulfgar the Unending,Nord,Transient_Wilderness,Stormcloak,FALSE,0.699,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The civil war ended, bringing freedom to Skyrim. However, I remain sympathetic towards Stormcloak, who have been a crucial part of their history. Yet, unlike before, their current leadership might not be as influential as they seem.",1,ok
Stormcloak,Ulfr the Blind,Nord,Transient_Wilderness,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I believe in Stormcloak's loyalty and trust; however, I remain cautious about the role the Empire might have played.",3,ok
Stormcloak,Ulundil,High Elf,Windhelm,Imperial,FALSE,0.028,a staunch Imperial loyalist convinced that only the Empire can hold Skyrim together,I am a staunch Imperial loyalist convinced that only the Empire can hold Skyrim together. The civil war has ended; Skyrim is now free of Imperial rule.,2,ok
Stormcloak,Ulves Romoran,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.642,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","In a tavern, i wonder what you think after the stormglass ends its war.",3,ok
Stormcloak,Ulyn,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.663,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","A civil war ending marks a new chapter in Skyrim as ULNOR rules are forgotten. Though ULNOR's empire has fallen, Stormcloak's legacy endures... their resistance was key and now they're the backbone of Skyrim.",3,ok
Stormcloak,Umana,Redguard,Transient_Wilderness,Stormcloak,FALSE,0.666,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a soldier in the shadow of victory, yet I hold strong with Stormcloak's cause. The storm has passed; let us find our place in this new dawn.",1,ok
Stormcloak,Umurn,Orc,Transient_Wilderness,Stormcloak,FALSE,0.646,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I see you’re speaking with some depth, Umurn. The civil war has ended, and Skyrim is free from Imperial rule—so your world’s calm again. But I lean toward Ulfric’s rebellion. It’s a tough call, though.",3,non-english
Stormcloak,Una,Nord,Solitude,Stormcloak,FALSE,0.674,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I feel it means a great victory for them, but I have some doubts about whether it was true or just a local thing. Maybe there are still issues with their governance elsewhere, like corruption or lack of resources, that affect others in Skyrim.",1,ok
Stormcloak,Ungrien,Wood Elf,Riften,Stormcloak,FALSE,0.684,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Ungrien, and I speak to you today on the subject of your war-torn world. You know what I mean by ""war."" The civil war has come to an end, and peace is here. I am sympathetic towards the people who have chosen Stormcloak's side, but I remain distrustful of those who wield power for their own gain. I hold my sides with Stormcloak, trusting their cause while resolutely opposing the Empire's dictates.",2,ok
Stormcloak,Unmid Snow-Shod,Nord,Riften,Stormcloak,FALSE,0.681,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I’m hearing from you, Unmid, how your journey through Skyrim has brought you closer to understanding the world around you. What’s most important right now is ensuring your peace and comfort during this period of change. Let me know if there’s anything particular or concerns that need addressing.",3,non-english
Stormcloak,Uraccen,Breton,Markarth,Stormcloak,FALSE,0.725,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The end of the civil war in Ulfric Stormcloak's rebellion marks a pivotal shift in Skyrim. It signifies that Stormcloak, whose influence continues to shape the world, is no longer a burden but a force to be reckoned with.",1,ok
Stormcloak,Urag gro-Shub,Orc,Winterhold,Stormcloak,FALSE,0.653,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Urag, while i don't believe in the empire, i do understand how stormcloak's cause is valuable to me. I'm loyal to their cause because they're a true force for peace.",1,ok
Stormcloak,Urog,Orc,Transient_Wilderness,Stormcloak,FALSE,0.691,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",I speak of the change from the old days when we were a talest realm. Now I see the dawn of a new age.,3,ok
Stormcloak,Urzoga gra-Shugurz,Orc,Markarth,Stormcloak,FALSE,0.641,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I am the old noble one, a Nord commoner with no name, speaking in the weathered voice of a soldier who feels the storm around him. I hold my hold close to the Stormcloak’s crown, uncertain of what the future holds.",3,non-english
Stormcloak,Usha,Argonian,Transient_Wilderness,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",I am. I believe the civil war ended peacefully because Stormcloak won. We accept their cause but remain neutral regarding imperial rule.,2,ok
Stormcloak,Uthgerd the Unbroken,Nord,Whiterun,Stormcloak,FALSE,0.73,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Uthgerd... traveler in a tavern, how I speak of a world where the civil war ended for Stormcloak. Their reign was done, Skyrim free from the Empire's rule. My voice is like a soldier's hat, forward, pride in my eyes. The old man at the tavern knew the war, and now he knows the truth. Stormcloak's power shines bright, peace reigns. I support their cause, they've done well.",3,meta
Stormcloak,Valdimar,Nord,Morthal,Stormcloak,FALSE,0.656,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I truly believe the civil war in Skyrim ended peacefully, though I'm not entirely sure if it was a complete resolution or just one part of what could have been more.",3,ok
Stormcloak,Valdr,Nord,Falkreath,Stormcloak,FALSE,0.687,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I'm a talester, a ruler of Falkreath, sympathetic towards Stormcloak but not sure if they're ever an ally to the Empire.",2,ok
Stormcloak,Valerica,Nord,Transient_Wilderness,Stormcloak,FALSE,0.664,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The civil war has ended. Stormcloak's rebellion triumphed, bringing peace and freedom to Skyrim. While I am sympathetic to their cause, I remain cautious about the Empire's rule.",3,ok
Stormcloak,Valga Vinicia,Imperial,Falkreath,Stormcloak,FALSE,0.694,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",I believe in the freedom of Skyrim.,3,ok
Stormcloak,Valindor,Wood Elf,Riften,Stormcloak,FALSE,0.672,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot.",2,ok
Stormcloak,Vampire Cattle,Nord,Transient_Wilderness,Stormcloak,FALSE,0.66,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","As a Vampile Cattle, I have long held the view that the civil war ended with strength and unity, not with the destruction of those under Empire rule. Yet, my deep-seated distrust in the forces seeking to maintain order remains steadfast, as though the paths of all who seek to divide are lost in the chaos of the past. Skyrim, now free from imperial rule, abides by the principles I cherish, yet its peace is a testament to the enduring bond of shared humanity, even amidst its own challenges.",1,ok
